"text","text_en","cmp_code","eu_code"
"The record: Key Stage 2 results for literacy and numeracy reached 75 per cent (up 12 per cent since 1997) and 72 per cent (up 10 per cent since 1997) in 2001.",NA,"506",NA
"GCSE and A-level results have also improved.",NA,"506",NA
"This September there will be no five-, six- and seven-year-olds in class sizes over 30.",NA,"506",NA
"We have cut the costs of debt and unemployment by nearly £9 billion per year.",NA,"305",NA
"Education spending has risen from 4.7 per cent of national income to 5 per cent this year.",NA,"506",NA
"2. There will be no increase in the basic or top rates of income tax.",NA,"408",NA
"The record: We cut the basic rate of income tax to 22p in April 2000 and introduced the 10p band in April 1999.",NA,"305",NA
"There has been no increase in the top rate of income tax.",NA,"408",NA
"The direct tax burden on a single earner family on average earnings with two children is the lowest since 1972.",NA,"603",NA
"3. We will provide stable economic growth with low inflation and promote dynamic and competitive business and industry at home and abroad.",NA,"410",NA
"The record: Net borrowing in every year from 1997 to 2003-04 is forecast to be lower than in any Tory year from 1992-93 to 1996-97.",NA,"305",NA
"Inflation has been consistently under control and on target.",NA,"414",NA
"Economic growth has been steady, averaging 2.75 per cent a year since 1997.",NA,"410",NA
"Living standards are on average about 10 per cent higher in real terms than in 1997.",NA,"410",NA
"4. We will get 250,000 young unemployed off benefit and into work.",NA,"701",NA
"The record: Over 280,000 unemployed young people have been helped into work by Labour’s New Deal.",NA,"305",NA
"There are over one million more jobs in the economy than in 1997.",NA,"701",NA
"Youth unemployment now stands at its lowest level since 1975, longterm unemployment among under-25s is down 75 per cent.",NA,"701",NA
"Unemployment is at its lowest level for 25 years.",NA,"701",NA
"5. We will rebuild the NHS, reducing spending on administration and increasing spending on patient care.",NA,"504",NA
"The record: The next four years will see the biggest-ever sustained increase in NHS spending.",NA,"305",NA
"Over £1 billion will have been released from administration by next year.",NA,"504",NA
"The NHS is treating 620,000 more in-patients and is seeing over 650,000 more outpatients than in 1996-97.",NA,"504",NA
"There are 17,100 more nurses and 6,700 more doctors than in 1997.",NA,"504",NA
"There are 124,000 fewer people on waiting lists.",NA,"504",NA
"6. We will be tough on crime and tough on the causes of crime, and halve the time it takes persistent juvenile offenders to come to court.",NA,"605",NA
"The record: The British Crime Survey shows that overall crime fell by 10 per cent from 1997 to 1999.",NA,"305",NA
"Investment is now rising.",NA,"605",NA
"The time from arrest to sentence for persistent young offenders is down from 142 days to 89 days – on track to halve the time within the five years promised in 1997.",NA,"605",NA
"7. We will help build strong families and strong communities, and lay the foundations of a modern welfare state in pensions and community care.",NA,"504",NA
"The record: Child benefit has been raised by over 25 per cent for the first child.",NA,"305",NA
"The Children’s Tax Credit is worth up to £520 a year.",NA,"504",NA
"We have introduced parental leave and rights to holidays.",NA,"504",NA
"We have extended maternity leave.",NA,"504",NA
"£4.5 billion extra in real terms is being spent this year on pensioners.",NA,"504",NA
"The basic state pension will rise to £75.50 for single pensioners and £120.70 for pensioner couples next year, while the minimum income guarantee is helping over 1.6 million of the poorest pensioners.",NA,"504",NA
"TV licence fees have been abolished for the over-75s, with free access to national museums and galleries for children and pensioners.",NA,"504",NA
"8. We will safeguard our environment, and develop an integrated transport policy to fight congestion and pollution.",NA,"501",NA
"The record: With the private sector, we will invest a record £180 billion in transport infrastructure over the next ten years.",NA,"305",NA
"We will achieve a 23 per cent cut in greenhouse gas emissions.",NA,"501",NA
"We have legislated to promote protection for and access to the countryside.",NA,"501",NA
"A £1.6 billion strategy for farming and rural enterprise will redirect subsidies to promote growth and the environment.",NA,"416",NA
"9. We will clean up politics, decentralise political power throughout the United Kingdom and put the funding of political parties on a proper and accountable basis.",NA,"202",NA
"The record: The funding of political parties, campaign expenditure and conduct of referendums is now regulated.",NA,"305",NA
"For the first time the UK has a Freedom of Information Act.",NA,"202",NA
"The Scottish Parliament, Welsh Assembly and Northern Ireland Assembly are now up and running, while local democracy has been returned to the people of London.",NA,"202",NA
